Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-07-01,Phuentsholing,72892,72.89
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-07-01,Rinchending,72963.1,72.96
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-07-01,Pasakha,73026.1,73.03
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-07-01,Chimakothi,74619.93,74.62
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-07-01,Lungtenzampa,74905.13,74.91
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-07-01,Paro Town,75081.08,75.08
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-07-01,Haa,75923.45,75.92
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-07-01,Bajo Town,75175.44,75.18
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-07-01,Beychu,75398.94,75.4
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-07-01,Samtse Town,72437.65,72.44
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-07-01,Sipsoo,74075.46,74.08
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-07-01,Gomtu,72497.25,72.5
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-07-01,Gedu,74215.67,74.22
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-07-01,Lobesa,75065.69,75.07
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-07-01,Khuruthang,75146.15,75.15
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-07-01,Gasa,76684.97,76.68
