Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-06-01,Gelephu Forest Checkpost,65547.55,65.55
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-06-01,Sarpang,65921.84,65.92
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-06-01,Dagapela,67365.58,67.37
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-06-01,Tsirang,66902.46,66.9
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-06-01,Zhemgang,67619.21,67.62
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-06-01,Trongsa,68579.78,68.58
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-06-01,Bumthang,69526.07,69.53
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-06-01,Dagana,67889.41,67.89
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-06-01,Lhamoizingkha,66556.77,66.56
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-06-01,Dangdung,69066.45,69.07
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-06-01,Panbang,67100.08,67.1
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-06-01,Tingtibi,66768.89,66.77
