Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-04-16,Samdrup Jongkhar Gate,64755.73,64.76
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-04-16,Nganglam Potonala,64712.8,64.71
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-04-16,Wamrong,66301.38,66.3
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-04-16,Trashigang,66477.9,66.48
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-04-16,Trashiyangtse,67470.62,67.47
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-04-16,Mongar,67596.63,67.6
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-04-16,Gyelposing,67508.94,67.51
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-04-16,Kanglung,66740.19,66.74
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-04-16,Pemagatshel,66144.78,66.14
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-04-16,Lhuntse,68093.75,68.09
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-04-16,Jomotsangkha,64755.73,64.76
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-04-16,Autsho,67722.46,67.72
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-04-16,Doksum,66772.01,66.77
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-04-16,Bhangtar,65363.65,65.36
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-04-16,Rangjung,66785.23,66.79
