Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-08-01,Gelephu Town,70937.47,70.94
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-08-01,Sarpang,71060.55,71.06
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-08-01,Dagapela,72796.02,72.8
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-08-01,Tsirang,72338.28,72.34
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-08-01,Zhemgang,75474.94,75.47
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-08-01,Trongsa,74448.17,74.45
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-08-01,Bumthang,74993.65,74.99
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-08-01,Dagana,73330.01,73.33
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-08-01,Lhamoizingkha,75447.24,75.45
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-08-01,Dangdung,74479.89,74.48
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-08-01,Panbang,72490,72.49
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-08-01,Tingtibi,72747.93,72.75
