Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-09-16,Phuentsholing,70146.15,70.15
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-09-16,Rinchending,70226.61,70.23
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-09-16,Pasakha,70280.25,70.28
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-09-16,Chimakothi,71606.5,71.61
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-09-16,Lungtenzampa,72066.52,72.07
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-09-16,Paro Town,72063.34,72.06
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-09-16,Haa,72807.08,72.81
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-09-16,Bajo Town,72303.21,72.3
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-09-16,Beychu,72526.71,72.53
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-09-16,Samtse Town,69692.91,69.69
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-09-16,Sipsoo,71299.69,71.3
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-09-16,Gomtu,69752.37,69.75
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-09-16,Gedu,71197.39,71.2
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-09-16,Khuruthang,72280.12,72.28
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-09-16,Gasa,73589.89,73.59
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-09-16,Motithang,72066.52,72.07
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-09-16,Olakha,72066.52,72.07
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-09-16,Paro NIE Bridge,72063.34,72.06
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-09-16,Langlitsawa,72526.71,72.53
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-09-16,Wangdue Zero Point,72303.21,72.3
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-09-16,Phuentsholing Main gate,70146.15,70.15
