Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-03-01,Gelephu Town,83057.06,83.06
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-03-01,Sarpang,83462.2,83.46
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-03-01,Dagapela,85006.72,85.01
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-03-01,Tsirang,84561.08,84.56
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-03-01,Zhemgang,87711.48,87.71
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-03-01,Trongsa,86678.74,86.68
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-03-01,Bumthang,87287.84,87.29
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-03-01,Dagana,85563.56,85.56
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-03-01,Lhamoizingkha,83253.72,83.25
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-03-01,Dangdung,86652.35,86.65
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-03-01,Panbang,84609.59,84.61
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-03-01,Tingtibi,84895.45,84.9
