Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2022-02-01,Nganglam,76277.17,76.28
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2022-02-01,Samdrup Jongkhar Gate,76492.57,76.49
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2022-02-01,Nganglam Potonala,76277.17,76.28
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2022-02-01,Wamrong,77942.91,77.94
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2022-02-01,Trashigang,78198.45,78.2
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2022-02-01,Trashiyangtse,79117.59,79.12
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2022-02-01,Mongar,79273.14,79.27
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2022-02-01,Gyelposing,79244.53,79.24
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2022-02-01,Kanglung,78394.51,78.39
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2022-02-01,Pemagatshel,77810.2,77.81
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2022-02-01,Lhuntse,79795.27,79.8
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2022-02-01,Jomotsangkha,76492.57,76.49
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2022-02-01,Autsho,79437.57,79.44
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2022-02-01,Doksum,78482.37,78.48
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2022-02-01,Bhangtar,77100.49,77.1
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2022-02-01,Rangjung,78483.36,78.48
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2022-02-01,Samdrup Jongkhar Upper Town,76492.57,76.49
