Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-07-01,Samdrup Jongkhar,69041.93,69.04
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-07-01,Nganglam,69041.93,69.04
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-07-01,Wamrong,70436.91,70.44
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-07-01,Trashigang,70738.34,70.74
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-07-01,Trashiyangtse,71614.75,71.61
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-07-01,Mongar,71787.46,71.79
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-07-01,Gyelposing,71793.17,71.79
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-07-01,Kanglung,70895.94,70.9
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-07-01,Pemagatshel,70318.07,70.32
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-07-01,Lhuntse,72324.12,72.32
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-07-01,Jomotsangkha,68604.39,68.6
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-07-01,Autsho,71974.31,71.97
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-07-01,Doksum,71016.34,71.02
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-07-01,Bhangtar,69649.85,69.65
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-07-01,Rangjung,71010.23,71.01
