Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-09-01,Samdrup Jongkhar,66936.32,66.94
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-09-01,Wamrong,68315.66,68.32
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-09-01,Trashigang,68630.05,68.63
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-09-01,Trashiyangtse,69494.38,69.49
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-09-01,Mongar,69671.95,69.67
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-09-01,Gyelposing,69687.36,69.69
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-09-01,Kanglung,68776.79,68.78
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-09-01,Pemagatshel,68200.74,68.2
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-09-01,Lhuntse,70212.71,70.21
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-09-01,Jomotsangkha,67771,67.77
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-09-01,Autsho,69865.13,69.87
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-09-01,Doksum,68906.39,68.91
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-09-01,Bhangtar,67544.24,67.54
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-09-01,Rangjung,68898.26,68.9
