Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Central Region,HSD (in KL),Indian Oil Corporation Limited,2021-04-17,Gelephu Forest Checkpost,60737.08,60.74
Central Region,HSD (in KL),Indian Oil Corporation Limited,2021-04-17,Sarpang,61073.9,61.07
Central Region,HSD (in KL),Indian Oil Corporation Limited,2021-04-17,Dagapela,62395.3,62.4
Central Region,HSD (in KL),Indian Oil Corporation Limited,2021-04-17,Tsirang,61910.96,61.91
Central Region,HSD (in KL),Indian Oil Corporation Limited,2021-04-17,Zhemgang,62603.61,62.6
Central Region,HSD (in KL),Indian Oil Corporation Limited,2021-04-17,Trongsa,63574.66,63.57
Central Region,HSD (in KL),Indian Oil Corporation Limited,2021-04-17,Bumthang,64409.35,64.41
Central Region,HSD (in KL),Indian Oil Corporation Limited,2021-04-17,Dagana,62879.04,62.88
Central Region,HSD (in KL),Indian Oil Corporation Limited,2021-04-17,Lhamoizingkha,61743.68,61.74
Central Region,HSD (in KL),Indian Oil Corporation Limited,2021-04-17,Dangdung,64163.24,64.16
Central Region,HSD (in KL),Indian Oil Corporation Limited,2021-04-17,Panbang,62289.61,62.29
Central Region,HSD (in KL),Indian Oil Corporation Limited,2021-04-17,Tingtibi,61909.42,61.91
