Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-12-16,Gelephu Forest Checkpost,71694.26,71.69
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-12-16,Sarpang,72079.38,72.08
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-12-16,Dagapela,73558.5,73.56
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-12-16,Tsirang,73101.51,73.1
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-12-16,Zhemgang,73825.24,73.83
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-12-16,Trongsa,74782.77,74.78
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-12-16,Bumthang,75761.34,75.76
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-12-16,Dagana,74093.92,74.09
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-12-16,Lhamoizingkha,72704.24,72.7
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-12-16,Dangdung,75239.98,75.24
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-12-16,Panbang,73246.79,73.25
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-12-16,Tingtibi,72929.76,72.93
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-12-16,Gelephu Gate,71694.26,71.69
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-12-16,Gelephu Town,71694.26,71.69
