Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-11-01,Gelephu Town,78974.91,78.97
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-11-01,Sarpang,79334.75,79.33
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-11-01,Dagapela,80731.3,80.73
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-11-01,Tsirang,80260,80.26
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-11-01,Zhemgang,83381.26,83.38
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-11-01,Trongsa,82361.19,82.36
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-11-01,Bumthang,82835.32,82.84
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-11-01,Dagana,81239.67,81.24
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-11-01,Lhamoizingkha,81934.24,81.93
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-11-01,Dangdung,82458.05,82.46
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-11-01,Panbang,80527.44,80.53
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-11-01,Tingtibi,80754.05,80.75
