Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-02-01,Lobesa,78886.03,78.89
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-02-01,Phuentsholing,76670.15,76.67
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-02-01,Rinchending,76750.61,76.75
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-02-01,Pasakha,76804.25,76.8
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-02-01,Chimakothi,78444.31,78.44
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-02-01,Chubachu,78883.48,78.88
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-02-01,Paro Shaba,78906.21,78.91
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-02-01,Haa,79765.62,79.77
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-02-01,Wangdue Zero Point,78975.43,78.98
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-02-01,Beychu,79198.93,79.2
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-02-01,Samtse Checkpost,76173.06,76.17
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-02-01,Sipsoo,77858.77,77.86
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-02-01,Pagli,76231.54,76.23
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-02-01,Gedu,78040.9,78.04
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-02-01,Mitsina,78886.03,78.89
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-02-01,Khuruthang,78945.07,78.95
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-02-01,Gasa,80523.46,80.52
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-02-01,Dorokha,77648.96,77.65
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-02-01,Langdru (Khasadrapchu),78731.5,78.73
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-02-01,Chanzamtok,78883.48,78.88
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-02-01,Gomtu Phuentshopelri,76670.15,76.67
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-02-01,Motithang,78883.48,78.88
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-02-01,Lungtenzampa,78883.48,78.88
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-02-01,Olakha,78883.48,78.88
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-02-01,Samtse Town,76173.06,76.17
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-02-01,Langlitsawa,79198.93,79.2
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-02-01,Gomtu,76231.54,76.23
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-02-01,Phuentsholing Truck Parking,76670.15,76.67
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-02-01,Phuentsholing Dungkhag Office,76670.15,76.67
Western Region,MS (in KL),Indian Oil Corporation Limited,2022-02-01,Phuentsholing Near MDP,76670.15,76.67
