Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-06-01,Samdrup Jongkhar,65800.21,65.8
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-06-01,Nganglam,65800.21,65.8
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-06-01,Wamrong,67171.11,67.17
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-06-01,Trashigang,67492.5,67.49
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-06-01,Trashiyangtse,68350.31,68.35
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-06-01,Mongar,68530.49,68.53
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-06-01,Gyelposing,68551.14,68.55
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-06-01,Kanglung,67633.37,67.63
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-06-01,Pemagatshel,67058.3,67.06
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-06-01,Lhuntse,69073.48,69.07
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-06-01,Jomotsangkha,65362.68,65.36
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-06-01,Autsho,68727.09,68.73
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-06-01,Doksum,67767.93,67.77
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-06-01,Bhangtar,66408.13,66.41
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-06-01,Rangjung,67758.73,67.76
