Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Central Region,HSD (in KL),Indian Oil Corporation Limited,2021-05-16,Gelephu Forest Checkpost,64617.21,64.62
Central Region,HSD (in KL),Indian Oil Corporation Limited,2021-05-16,Sarpang,64958.93,64.96
Central Region,HSD (in KL),Indian Oil Corporation Limited,2021-05-16,Dagapela,66296.31,66.3
Central Region,HSD (in KL),Indian Oil Corporation Limited,2021-05-16,Tsirang,65814.75,65.81
Central Region,HSD (in KL),Indian Oil Corporation Limited,2021-05-16,Zhemgang,66510.55,66.51
Central Region,HSD (in KL),Indian Oil Corporation Limited,2021-05-16,Trongsa,67480.23,67.48
Central Region,HSD (in KL),Indian Oil Corporation Limited,2021-05-16,Bumthang,68329.5,68.33
Central Region,HSD (in KL),Indian Oil Corporation Limited,2021-05-16,Dagana,66785.3,66.79
Central Region,HSD (in KL),Indian Oil Corporation Limited,2021-05-16,Lhamoizingkha,65624.16,65.62
Central Region,HSD (in KL),Indian Oil Corporation Limited,2021-05-16,Dangdung,68055.49,68.06
Central Region,HSD (in KL),Indian Oil Corporation Limited,2021-05-16,Panbang,66169.74,66.17
Central Region,HSD (in KL),Indian Oil Corporation Limited,2021-05-16,Tingtibi,65795.96,65.8
