Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Western Region,HSD (in KL),Hindustan Petroleum Corporation Limited,2022-01-16,Ramtokto,72144.41,72.14
Western Region,HSD (in KL),Hindustan Petroleum Corporation Limited,2022-01-16,"Chamkuna LAP,Phuntsholing",70320.95,70.32
Western Region,HSD (in KL),Hindustan Petroleum Corporation Limited,2022-01-16,Rinchending,53883.58,49.74
Western Region,HSD (in KL),Hindustan Petroleum Corporation Limited,2022-01-16,Pasakha,53937.22,49.8
Western Region,HSD (in KL),Hindustan Petroleum Corporation Limited,2022-01-16,Chimakothi,55064.83,50.92
Western Region,HSD (in KL),Hindustan Petroleum Corporation Limited,2022-01-16,Chubachu,55538.06,51.4
Western Region,HSD (in KL),Hindustan Petroleum Corporation Limited,2022-01-16,Paro Shaba,55518.48,51.38
Western Region,HSD (in KL),Hindustan Petroleum Corporation Limited,2022-01-16,Haa,56189,52.05
Western Region,HSD (in KL),Hindustan Petroleum Corporation Limited,2022-01-16,Wangdue Zero Point,55866.37,51.73
Western Region,HSD (in KL),Hindustan Petroleum Corporation Limited,2022-01-16,Beychu,56089.87,51.95
Western Region,HSD (in KL),Hindustan Petroleum Corporation Limited,2022-01-16,Samtse Checkpost,53566.12,49.43
Western Region,HSD (in KL),Hindustan Petroleum Corporation Limited,2022-01-16,Sipsoo,54934.46,50.79
Western Region,HSD (in KL),Hindustan Petroleum Corporation Limited,2022-01-16,Pagli,53597.72,49.46
Western Region,HSD (in KL),Hindustan Petroleum Corporation Limited,2022-01-16,Gedu,54652.13,50.51
Western Region,HSD (in KL),Hindustan Petroleum Corporation Limited,2022-01-16,Mitsina,55776.97,51.64
Western Region,HSD (in KL),Hindustan Petroleum Corporation Limited,2022-01-16,Khuruthang,55847.87,51.71
Western Region,HSD (in KL),Hindustan Petroleum Corporation Limited,2022-01-16,Gasa,56987.61,52.85
Western Region,HSD (in KL),Hindustan Petroleum Corporation Limited,2022-01-16,Dorokha,54173.4,50.03
Western Region,HSD (in KL),Hindustan Petroleum Corporation Limited,2022-01-16,Langdru (Khasadrapchu),55022.68,50.88
Western Region,HSD (in KL),Hindustan Petroleum Corporation Limited,2022-01-16,Chanzamtok,55538.06,51.4
Western Region,HSD (in KL),Hindustan Petroleum Corporation Limited,2022-01-16,Gomtu Phuentshopelri,53597.72,49.46
Western Region,HSD (in KL),Hindustan Petroleum Corporation Limited,2022-01-16,Motithang,55538.06,51.4
Western Region,HSD (in KL),Hindustan Petroleum Corporation Limited,2022-01-16,Lungtenzampa,55538.06,51.4
Western Region,HSD (in KL),Hindustan Petroleum Corporation Limited,2022-01-16,Olakha,55538.06,51.4
Western Region,HSD (in KL),Hindustan Petroleum Corporation Limited,2022-01-16,Samtse Town,53115.82,48.98
Western Region,HSD (in KL),Hindustan Petroleum Corporation Limited,2022-01-16,Langlitsawa,56089.87,51.95
Western Region,HSD (in KL),Hindustan Petroleum Corporation Limited,2022-01-16,Gomtu,53597.72,49.46
Western Region,HSD (in KL),Hindustan Petroleum Corporation Limited,2022-01-16,Phuentsholing Truck Parking,53803.12,49.66
Western Region,HSD (in KL),Hindustan Petroleum Corporation Limited,2022-01-16,Phuentsholing Dungkhag Office,53803.12,49.66
Western Region,HSD (in KL),Hindustan Petroleum Corporation Limited,2022-01-16,Phuentsholing Near MDP,53803.12,49.66
Western Region,HSD (in KL),Hindustan Petroleum Corporation Limited,2022-01-16,null,0,0
Western Region,HSD (in KL),Hindustan Petroleum Corporation Limited,2022-01-16,null,0,0
