Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2022-01-01,Nganglam,74337.43,74.34
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2022-01-01,Samdrup Jongkhar Gate,74448.77,74.45
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2022-01-01,Nganglam Potonala,74337.43,74.34
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2022-01-01,Wamrong,76095,76.09
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2022-01-01,Trashigang,76188.15,76.19
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2022-01-01,Trashiyangtse,77258.51,77.26
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2022-01-01,Mongar,77353.35,77.35
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2022-01-01,Gyelposing,77203.29,77.2
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2022-01-01,Kanglung,76520.31,76.52
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2022-01-01,Pemagatshel,75913.2,75.91
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2022-01-01,Lhuntse,77824.06,77.82
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2022-01-01,Jomotsangkha,74448.77,74.45
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2022-01-01,Autsho,77438.44,77.44
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2022-01-01,Doksum,76493.01,76.49
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2022-01-01,Bhangtar,75056.69,75.06
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2022-01-01,Rangjung,76519.12,76.52
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2022-01-01,Samdrup Jongkhar Upper Town,74448.77,74.45
