Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Central Region,HSD (in KL),Indian Oil Corporation Limited,2021-07-16,Gelephu Forest Checkpost,69331.45,69.33
Central Region,HSD (in KL),Indian Oil Corporation Limited,2021-07-16,Sarpang,69679.12,69.68
Central Region,HSD (in KL),Indian Oil Corporation Limited,2021-07-16,Dagapela,71035.93,71.04
Central Region,HSD (in KL),Indian Oil Corporation Limited,2021-07-16,Tsirang,70557.73,70.56
Central Region,HSD (in KL),Indian Oil Corporation Limited,2021-07-16,Zhemgang,71257.36,71.26
Central Region,HSD (in KL),Indian Oil Corporation Limited,2021-07-16,Trongsa,72225.38,72.23
Central Region,HSD (in KL),Indian Oil Corporation Limited,2021-07-16,Bumthang,73092.38,73.09
Central Region,HSD (in KL),Indian Oil Corporation Limited,2021-07-16,Dagana,71531.28,71.53
Central Region,HSD (in KL),Indian Oil Corporation Limited,2021-07-16,Lhamoizingkha,72540.13,72.54
Central Region,HSD (in KL),Indian Oil Corporation Limited,2021-07-16,Dangdung,72784.46,72.78
Central Region,HSD (in KL),Indian Oil Corporation Limited,2021-07-16,Panbang,70883.98,70.88
Central Region,HSD (in KL),Indian Oil Corporation Limited,2021-07-16,Tingtibi,70517.98,70.52
