Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2022-03-16,Nganglam,98644.76,98.64
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2022-03-16,Samdrup Jongkhar Gate,98860.17,98.86
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2022-03-16,Nganglam Potonala,98644.76,98.64
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2022-03-16,Wamrong,100476.71,100.48
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2022-03-16,Trashigang,100594.47,100.59
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2022-03-16,Trashiyangtse,101641.91,101.64
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2022-03-16,Mongar,101745.95,101.75
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2022-03-16,Gyelposing,101614.31,101.61
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2022-03-16,Kanglung,100906,100.91
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2022-03-16,Pemagatshel,100302.35,100.3
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2022-03-16,Lhuntse,102224.46,102.22
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2022-03-16,Jomotsangkha,98860.17,98.86
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2022-03-16,Autsho,101843.07,101.84
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2022-03-16,Doksum,100887.22,100.89
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2022-03-16,Bhangtar,99468.09,99.47
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2022-03-16,Rangjung,100918.46,100.92
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2022-03-16,Samdrup Jongkhar Upper Town,98860.17,98.86
