Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-12-01,Gelephu Town,69329,69.33
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-12-01,Sarpang,69676.66,69.68
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-12-01,Dagapela,71033.47,71.03
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-12-01,Tsirang,70555.27,70.56
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-12-01,Zhemgang,73668.7,73.67
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-12-01,Trongsa,72652.03,72.65
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-12-01,Bumthang,73089.9,73.09
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-12-01,Dagana,71528.81,71.53
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-12-01,Lhamoizingkha,69420.84,69.42
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-12-01,Dangdung,72782,72.78
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-12-01,Panbang,70881.53,70.88
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-12-01,Tingtibi,71092.22,71.09
