Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-05-16,Phuentsholing,69376.84,69.38
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-05-16,Rinchending,69457.3,69.46
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-05-16,Pasakha,69510.94,69.51
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-05-16,Chimakothi,71061.75,71.06
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-05-16,Chubachu,71506.85,71.51
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-05-16,Paro Shaba,71522.21,71.52
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-05-16,Haa,72348.72,72.35
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-05-16,Wangdue Zero Point,71639.96,71.64
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-05-16,Beychu,71863.46,71.86
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-05-16,Samtse Checkpost,68923.2,68.92
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-05-16,Sipsoo,70555.49,70.56
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-05-16,Pagli,68982.78,68.98
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-05-16,Gedu,70656.72,70.66
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-05-16,Mitsina,71550.56,71.55
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-05-16,Khuruthang,71611.67,71.61
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-05-16,Gasa,73113.66,73.11
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-05-16,Dorokha,70312.95,70.31
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-05-16,Langdru (Khasadrapchu),71354.87,71.35
