Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-08-01,Gelephu Town,68653.23,68.65
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-08-01,Sarpang,68739.34,68.74
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-08-01,Dagapela,70354.06,70.35
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-08-01,Tsirang,69875.38,69.88
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-08-01,Zhemgang,72988.26,72.99
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-08-01,Trongsa,71971.83,71.97
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-08-01,Bumthang,72407.16,72.41
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-08-01,Dagana,70848.49,70.85
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-08-01,Lhamoizingkha,71626.24,71.63
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-08-01,Dangdung,72104.12,72.1
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-08-01,Panbang,70205.76,70.21
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-08-01,Tingtibi,70415.34,70.42
