Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-01,Phuentsholing,83982.54,83.98
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-01,Rinchending,84063,84.06
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-01,Pasakha,84116.64,84.12
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-01,Chimakothi,85846.19,85.85
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-01,Lungtenzampa,86279.41,86.28
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-01,Paro Town,86309.53,86.31
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-01,Haa,87201.92,87.2
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-01,Bajo Town,86330.08,86.33
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-01,Beychu,86553.58,86.55
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-01,Samtse Town,83477.58,83.48
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-01,Sipsoo,85181.17,85.18
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-01,Gomtu,83537.18,83.54
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-01,Gedu,85444.4,85.44
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-01,Khuruthang,86297.65,86.3
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-01,Gasa,87952.65,87.95
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-01,Motithang,86279.41,86.28
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-01,Olakha,86279.41,86.28
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-01,Paro NIE Bridge,86309.53,86.31
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-01,Langlitsawa,86553.58,86.55
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-01,Wangdue Zero Point,86330.08,86.33
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-01,Phuentsholing Main gate,83982.54,83.98
