Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Western Region,HSD (in KL),Indian Oil Corporation Limited,2022-02-01,Lobesa,77510.74,77.51
Western Region,HSD (in KL),Indian Oil Corporation Limited,2022-02-01,Phuentsholing,75421.25,75.42
Western Region,HSD (in KL),Indian Oil Corporation Limited,2022-02-01,Rinchending,75501.71,75.5
Western Region,HSD (in KL),Indian Oil Corporation Limited,2022-02-01,Pasakha,75555.35,75.56
Western Region,HSD (in KL),Indian Oil Corporation Limited,2022-02-01,Chimakothi,76927.82,76.93
Western Region,HSD (in KL),Indian Oil Corporation Limited,2022-02-01,Chubachu,77384.78,77.38
Western Region,HSD (in KL),Indian Oil Corporation Limited,2022-02-01,Paro Shaba,77385.41,77.39
Western Region,HSD (in KL),Indian Oil Corporation Limited,2022-02-01,Haa,78146.19,78.15
Western Region,HSD (in KL),Indian Oil Corporation Limited,2022-02-01,Wangdue Zero Point,77600.14,77.6
Western Region,HSD (in KL),Indian Oil Corporation Limited,2022-02-01,Beychu,77823.64,77.82
Western Region,HSD (in KL),Indian Oil Corporation Limited,2022-02-01,Samtse Checkpost,74925.39,74.93
Western Region,HSD (in KL),Indian Oil Corporation Limited,2022-02-01,Sipsoo,76579.96,76.58
Western Region,HSD (in KL),Indian Oil Corporation Limited,2022-02-01,Pagli,74983.73,74.98
Western Region,HSD (in KL),Indian Oil Corporation Limited,2022-02-01,Gedu,76519.56,76.52
Western Region,HSD (in KL),Indian Oil Corporation Limited,2022-02-01,Mitsina,77510.74,77.51
Western Region,HSD (in KL),Indian Oil Corporation Limited,2022-02-01,Khuruthang,77575.98,77.58
Western Region,HSD (in KL),Indian Oil Corporation Limited,2022-02-01,Gasa,78925.32,78.93
Western Region,HSD (in KL),Indian Oil Corporation Limited,2022-02-01,Dorokha,76272.06,76.27
Western Region,HSD (in KL),Indian Oil Corporation Limited,2022-02-01,Langdru (Khasadrapchu),77232.8,77.23
Western Region,HSD (in KL),Indian Oil Corporation Limited,2022-02-01,Chanzamtok,77384.78,77.38
Western Region,HSD (in KL),Indian Oil Corporation Limited,2022-02-01,Gomtu Phuentshopelri,75421.25,75.42
Western Region,HSD (in KL),Indian Oil Corporation Limited,2022-02-01,Motithang,77384.78,77.38
Western Region,HSD (in KL),Indian Oil Corporation Limited,2022-02-01,Lungtenzampa,77384.78,77.38
Western Region,HSD (in KL),Indian Oil Corporation Limited,2022-02-01,Olakha,77384.78,77.38
Western Region,HSD (in KL),Indian Oil Corporation Limited,2022-02-01,Samtse Town,74925.39,74.93
Western Region,HSD (in KL),Indian Oil Corporation Limited,2022-02-01,Langlitsawa,77823.64,77.82
Western Region,HSD (in KL),Indian Oil Corporation Limited,2022-02-01,Gomtu,74983.73,74.98
Western Region,HSD (in KL),Indian Oil Corporation Limited,2022-02-01,Phuentsholing Truck Parking,75421.25,75.42
Western Region,HSD (in KL),Indian Oil Corporation Limited,2022-02-01,Phuentsholing Dungkhag Office,75421.25,75.42
Western Region,HSD (in KL),Indian Oil Corporation Limited,2022-02-01,Phuentsholing Near MDP,75421.25,75.42
