Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-09-01,Gelephu Town,69334.87,69.33
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-09-01,Sarpang,69715.83,69.72
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-09-01,Dagapela,71181.37,71.18
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-09-01,Tsirang,70722.03,70.72
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-09-01,Zhemgang,73856.88,73.86
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-09-01,Trongsa,72830.9,72.83
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-09-01,Bumthang,73367.96,73.37
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-09-01,Dagana,71712.34,71.71
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-09-01,Lhamoizingkha,73844.46,73.84
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-09-01,Dangdung,72870.3,72.87
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-09-01,Panbang,70887.4,70.89
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-09-01,Tingtibi,71141.63,71.14
