Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-03-01,Samdrup Jongkhar,83029.42,83.03
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-03-01,Wamrong,84528.34,84.53
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-03-01,Trashigang,84743.6,84.74
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-03-01,Trashiyangtse,85700.24,85.7
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-03-01,Mongar,85840.74,85.84
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-03-01,Gyelposing,85782.02,85.78
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-03-01,Kanglung,84973.41,84.97
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-03-01,Pemagatshel,84383.45,84.38
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-03-01,Lhuntse,86350.12,86.35
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-03-01,Jomotsangkha,83873.07,83.87
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-03-01,Autsho,85985.5,85.99
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-03-01,Doksum,85032.72,85.03
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-03-01,Bhangtar,83637.34,83.64
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-03-01,Rangjung,85039.93,85.04
