Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-07-01,Phuentsholing,70906.64,70.91
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-07-01,Rinchending,70987.1,70.99
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-07-01,Pasakha,71040.74,71.04
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-07-01,Chimakothi,72373.65,72.37
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-07-01,Chubachu,72833.24,72.83
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-07-01,Paro Shaba,72830.61,72.83
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-07-01,Haa,73576.8,73.58
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-07-01,Wangdue Zero Point,73066.85,73.07
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-07-01,Beychu,73290.35,73.29
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-07-01,Samtse Checkpost,70454.14,70.45
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-07-01,Sipsoo,72060.93,72.06
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-07-01,Pagli,70513.54,70.51
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-07-01,Gedu,71964.67,71.96
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-07-01,Mitsina,72977.45,72.98
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-07-01,Khuruthang,73043.6,73.04
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-07-01,Gasa,74359.08,74.36
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-07-01,Dorokha,71738.52,71.74
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-07-01,Langdru (Khasadrapchu),72681.26,72.68
