Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-07-16,Phuentsholing,75006.56,75.01
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-07-16,Rinchending,75087.02,75.09
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-07-16,Pasakha,75140.66,75.14
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-07-16,Chimakothi,76760.36,76.76
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-07-16,Chubachu,77200.89,77.2
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-07-16,Paro Shaba,77221.94,77.22
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-07-16,Haa,78073.84,78.07
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-07-16,Wangdue Zero Point,77302.22,77.3
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-07-16,Beychu,77525.72,77.53
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-07-16,Samtse Checkpost,74551.79,74.55
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-07-16,Sipsoo,76192.91,76.19
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-07-16,Pagli,74611.52,74.61
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-07-16,Gedu,76356.58,76.36
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-07-16,Mitsina,77212.82,77.21
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-07-16,Khuruthang,77272.33,77.27
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-07-16,Gasa,78833.3,78.83
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-07-16,Dorokha,75975.63,75.98
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-07-16,Langdru (Khasadrapchu),77048.91,77.05
