Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-02-16,Gelephu Town,80562.08,80.56
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-02-16,Sarpang,80962.83,80.96
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-02-16,Dagapela,82492.98,82.49
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-02-16,Tsirang,82044.85,82.04
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-02-16,Zhemgang,85192.43,85.19
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-02-16,Trongsa,84160.91,84.16
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-02-16,Bumthang,84756.92,84.76
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-02-16,Dagana,83045.12,83.05
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-02-16,Lhamoizingkha,80758.42,80.76
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-02-16,Dangdung,84146.49,84.15
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-02-16,Panbang,82114.61,82.11
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-02-16,Tingtibi,82394.72,82.39
