Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-10-01,Lobesa,75191.63,75.19
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-10-01,Phuentsholing,73111.69,73.11
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-10-01,Rinchending,73192.15,73.19
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-10-01,Pasakha,73245.79,73.25
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-10-01,Chimakothi,74598.02,74.6
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-10-01,Chubachu,75056.32,75.06
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-10-01,Paro Shaba,75055.29,75.06
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-10-01,Haa,75808.61,75.81
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-10-01,Wangdue Zero Point,75281.03,75.28
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-10-01,Beychu,75504.53,75.5
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-10-01,Samtse Checkpost,72658.03,72.66
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-10-01,Sipsoo,74268.14,74.27
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-10-01,Pagli,72717.6,72.72
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-10-01,Gedu,74189.39,74.19
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-10-01,Mitsina,75191.63,75.19
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-10-01,Khuruthang,75257.33,75.26
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-10-01,Gasa,76589.35,76.59
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-10-01,Dorokha,73952.81,73.95
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-10-01,Langdru (Khasadrapchu),74904.34,74.9
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-10-01,Chanzamtok,75056.32,75.06
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-10-01,Gomtu Phuentshopelri,72717.6,72.72
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-10-01,Motithang,75056.32,75.06
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-10-01,Lungtenzampa,75056.32,75.06
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-10-01,Olakha,75056.32,75.06
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-10-01,Samtse Town,72658.03,72.66
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-10-01,Langlitsawa,75504.53,75.5
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-10-01,Gomtu,72717.6,72.72
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-10-01,Phuentsholing Truck Parking,73111.69,73.11
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-10-01,Phuentsholing Dungkhag Office,73111.69,73.11
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-10-01,Phuentsholing Near MDP,73111.69,73.11
