Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-01-01,Gelephu Town,73676.15,73.68
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-01-01,Sarpang,74064.76,74.06
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-01-01,Dagapela,75555.29,75.56
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-01-01,Tsirang,75100.28,75.1
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-01-01,Zhemgang,78240.05,78.24
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-01-01,Trongsa,77211.93,77.21
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-01-01,Bumthang,77771.78,77.77
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-01-01,Dagana,76094.44,76.09
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-01-01,Lhamoizingkha,73741.2,73.74
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-01-01,Dangdung,77230.52,77.23
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-01-01,Panbang,75228.68,75.23
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2022-01-01,Tingtibi,75492.92,75.49
