Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-01,Gelephu Town,62796.96,62.8
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-01,Sarpang,62875.68,62.88
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-01,Dagapela,64466.27,64.47
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-01,Tsirang,63983.4,63.98
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-01,Zhemgang,67091.52,67.09
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-01,Trongsa,66077.16,66.08
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-01,Bumthang,66490.48,66.49
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-01,Dagana,64952.79,64.95
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-01,Lhamoizingkha,65840.11,65.84
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-01,Dangdung,66229.56,66.23
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-01,Panbang,64349.49,64.35
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-01,Tingtibi,64549.4,64.55
