Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-04-16,Samdrup Jongkhar,64755.83,64.76
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-04-16,Nganglam,64755.83,64.76
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-04-16,Wamrong,66301.48,66.3
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-04-16,Trashigang,66478.01,66.48
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-04-16,Trashiyangtse,67470.72,67.47
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-04-16,Mongar,67596.73,67.6
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-04-16,Gyelposing,67509.04,67.51
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-04-16,Kanglung,66740.29,66.74
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-04-16,Pemagatshel,66144.88,66.14
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-04-16,Lhuntse,68093.85,68.09
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-04-16,Jomotsangkha,64338.57,64.34
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-04-16,Autsho,67722.56,67.72
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-04-16,Doksum,66772.11,66.77
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-04-16,Bhangtar,65363.75,65.36
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-04-16,Rangjung,66785.33,66.79
