Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-03-16,Phuentsholing,98402.44,98.4
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-03-16,Rinchending,98482.9,98.48
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-03-16,Pasakha,98536.54,98.54
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-03-16,Chimakothi,100110.39,100.11
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-03-16,Lungtenzampa,100553.96,100.55
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-03-16,Paro Town,100571.23,100.57
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-03-16,Haa,101406.23,101.41
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-03-16,Bajo Town,100676.45,100.68
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-03-16,Beychu,100989.35,100.99
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-03-16,Samtse Town,97906.57,97.91
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-03-16,Sipsoo,99606.98,99.61
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-03-16,Gomtu,97964.9,97.96
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-03-16,Gedu,99705.78,99.71
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-03-16,Khuruthang,100647.62,100.65
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-03-16,Gasa,102169.34,102.17
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-03-16,Motithang,100553.96,100.55
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-03-16,Olakha,100553.96,100.55
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-03-16,Paro NIE Bridge,100571.23,100.57
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-03-16,Langlitsawa,100944.65,100.94
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-03-16,Wangdue Zero Point,100676.45,100.68
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-03-16,Phuentsholing Main gate,98402.44,98.4
