Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-01,Phuentsholing,64833.15,64.83
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-01,Rinchending,64913.61,64.91
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-01,Pasakha,64967.25,64.97
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-01,Chimakothi,66246.94,66.25
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-01,Lungtenzampa,66710.06,66.71
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-01,Paro Town,66703.04,66.7
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-01,Haa,67429.62,67.43
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-01,Bajo Town,66968.22,66.97
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-01,Beychu,67191.72,67.19
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-01,Samtse Town,64379.92,64.38
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-01,Sipsoo,65981.49,65.98
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-01,Gomtu,64439.38,64.44
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-01,Gedu,65836.99,65.84
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-01,Lobesa,66865.75,66.87
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-01,Khuruthang,66946.21,66.95
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-05-01,Gasa,68216.13,68.22
