Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-01,Gelephu Town,80497.71,80.5
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-01,Sarpang,80898.34,80.9
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-01,Dagapela,82428.13,82.43
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-01,Tsirang,81979.93,81.98
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-01,Zhemgang,85127.44,85.13
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-01,Trongsa,84095.96,84.1
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-01,Bumthang,84691.62,84.69
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-01,Dagana,82980.15,82.98
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-01,Lhamoizingkha,84994.04,84.99
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-01,Dangdung,84081.84,84.08
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-01,Panbang,82050.24,82.05
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-11-01,Tingtibi,82330.2,82.33
