Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-04-16,Gelephu Town,64160.89,64.16
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-04-16,Sarpang,64272.03,64.27
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-04-16,Dagapela,65968.49,65.97
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-04-16,Tsirang,65503.99,65.5
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-04-16,Zhemgang,68632.97,68.63
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-04-16,Trongsa,67609.54,67.61
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-04-16,Bumthang,68119.44,68.12
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-04-16,Dagana,66489.71,66.49
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-04-16,Lhamoizingkha,68038.83,68.04
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-04-16,Dangdung,67673.74,67.67
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-04-16,Panbang,65713.42,65.71
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-04-16,Tingtibi,65955.73,65.96
