Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-12-16,Gelephu Town,66338.25,66.34
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-12-16,Sarpang,66682.14,66.68
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-12-16,Dagapela,68026.62,68.03
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-12-16,Tsirang,67546.28,67.55
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-12-16,Zhemgang,70657.28,70.66
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-12-16,Trongsa,69641.67,69.64
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-12-16,Bumthang,70068.3,70.07
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-12-16,Dagana,68517.93,68.52
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-12-16,Lhamoizingkha,66429.81,66.43
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-12-16,Dangdung,69781.91,69.78
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-12-16,Panbang,67890.78,67.89
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-12-16,Tingtibi,68096.54,68.1
