Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-08-16,Samdrup Jongkhar Gate,71736.66,71.74
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-08-16,Nganglam Potonala,71346.41,71.35
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-08-16,Wamrong,73354.75,73.35
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-08-16,Trashigang,73471.22,73.47
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-08-16,Trashiyangtse,74519.86,74.52
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-08-16,Mongar,74623.42,74.62
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-08-16,Gyelposing,74490.82,74.49
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-08-16,Kanglung,73783.83,73.78
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-08-16,Pemagatshel,73180,73.18
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-08-16,Lhuntse,75101.52,75.1
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-08-16,Jomotsangkha,71736.66,71.74
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-08-16,Autsho,74719.91,74.72
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-08-16,Doksum,73773.08,73.77
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-08-16,Bhangtar,72344.58,72.34
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-08-16,Rangjung,73795.58,73.8
