Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-01-01,Phuentsholing,67238.78,67.24
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-01-01,Rinchending,67319.24,67.32
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-01-01,Pasakha,67372.88,67.37
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-01-01,Chimakothi,68673.65,68.67
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-01-01,Lungtenzampa,69135.37,69.14
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-01-01,Paro Town,69130.09,69.13
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-01-01,Haa,69864.44,69.86
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-01-01,Bajo Town,69383.81,69.38
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-01-01,Beychu,69607.31,69.61
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-01-01,Samtse Town,66735.05,66.74
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-01-01,Sipsoo,68389.48,68.39
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-01-01,Gomtu,66794.51,66.79
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-01-01,Gedu,68264.09,68.26
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-01-01,Khuruthang,69361.31,69.36
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-01-01,Gasa,70649.27,70.65
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-01-01,Motithang,69135.37,69.14
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-01-01,Olakha,69135.37,69.14
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-01-01,Paro NIE Bridge,69130.09,69.13
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-01-01,Langlitsawa,69607.31,69.61
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-01-01,Wangdue Zero Point,69383.81,69.38
Western Region,HSD (in KL),Bharat Petroleum Corporation Limited,2022-01-01,Phuentsholing Main gate,67238.78,67.24
