Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-10-16,Gelephu Town,75800.71,75.8
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-10-16,Sarpang,76193.07,76.19
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-10-16,Dagapela,77695.82,77.7
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-10-16,Tsirang,77242.93,77.24
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-10-16,Zhemgang,80385.11,80.39
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-10-16,Trongsa,79355.95,79.36
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-10-16,Bumthang,79926.95,79.93
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-10-16,Dagana,78238.98,78.24
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-10-16,Lhamoizingkha,80311.07,80.31
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-10-16,Dangdung,79364.35,79.36
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-10-16,Panbang,77353.24,77.35
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-10-16,Tingtibi,77622.37,77.62
