Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-08-01,Phuentsholing,70652.92,70.65
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-08-01,Rinchending,70733.38,70.73
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-08-01,Pasakha,70787.02,70.79
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-08-01,Chimakothi,72117.71,72.12
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-08-01,Chubachu,72577.44,72.58
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-08-01,Paro Shaba,72574.63,72.57
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-08-01,Haa,73320,73.32
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-08-01,Wangdue Zero Point,72812.08,72.81
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-08-01,Beychu,73035.58,73.04
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-08-01,Samtse Checkpost,70199.27,70.2
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-08-01,Sipsoo,71806.96,71.81
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-08-01,Pagli,70258.84,70.26
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-08-01,Gedu,71708.69,71.71
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-08-01,Mitsina,72722.68,72.72
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-08-01,Khuruthang,72788.88,72.79
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-08-01,Gasa,74102.46,74.1
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-08-01,Dorokha,71483.74,71.48
Western Region,HSD (in KL),Indian Oil Corporation Limited,2021-08-01,Langdru (Khasadrapchu),72425.46,72.43
