Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-10-16,Phuentsholing,79300.15,79.3
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-10-16,Rinchending,79380.61,79.38
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-10-16,Pasakha,79434.25,79.43
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-10-16,Chimakothi,81106.5,81.11
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-10-16,Lungtenzampa,81543.53,81.54
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-10-16,Paro Town,81568.92,81.57
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-10-16,Haa,82440.19,82.44
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-10-16,Bajo Town,81620.63,81.62
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-10-16,Beychu,81844.13,81.84
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-10-16,Samtse Town,78845.81,78.85
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-10-16,Sipsoo,80492.37,80.49
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-10-16,Gomtu,78905.41,78.91
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-10-16,Gedu,80703.67,80.7
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-10-16,Khuruthang,81589.52,81.59
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-10-16,Gasa,83195.47,83.2
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-10-16,Motithang,81543.53,81.54
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-10-16,Olakha,81543.53,81.54
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-10-16,Paro NIE Bridge,81568.92,81.57
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-10-16,Langlitsawa,81844.13,81.84
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-10-16,Wangdue Zero Point,81620.63,81.62
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-10-16,Phuentsholing Main gate,79300.15,79.3
