Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-01,Gelephu Town,60885.82,60.89
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-01,Sarpang,60962.13,60.96
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-01,Dagapela,62544.84,62.54
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-01,Tsirang,62060.6,62.06
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-01,Zhemgang,65167.18,65.17
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-01,Trongsa,64153.49,64.15
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-01,Bumthang,64559.62,64.56
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-01,Dagana,63028.79,63.03
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-01,Lhamoizingkha,64207.08,64.21
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-01,Dangdung,64312.45,64.31
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-01,Panbang,62438.35,62.44
Central Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-01,Tingtibi,62635.11,62.64
