Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-09-16,Phuentsholing,73208.04,73.21
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-09-16,Rinchending,73288.5,73.29
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-09-16,Pasakha,73342.14,73.34
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-09-16,Chimakothi,74939.83,74.94
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-09-16,Lungtenzampa,75381.82,75.38
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-09-16,Paro Town,75401.05,75.4
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-09-16,Haa,76244.84,76.24
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-09-16,Bajo Town,75493.31,75.49
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-09-16,Beychu,75716.81,75.72
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-09-16,Samtse Town,72753.69,72.75
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-09-16,Sipsoo,74391.93,74.39
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-09-16,Gomtu,72813.3,72.81
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-09-16,Gedu,74535.65,74.54
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-09-16,Khuruthang,75463.93,75.46
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-09-16,Gasa,77006.06,77.01
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-09-16,Motithang,75381.82,75.38
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-09-16,Olakha,75381.82,75.38
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-09-16,Paro NIE Bridge,75401.05,75.4
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-09-16,Langlitsawa,75716.81,75.72
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-09-16,Wangdue Zero Point,75493.31,75.49
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-09-16,Phuentsholing Main gate,73208.04,73.21
