Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-16,Samdrup Jongkhar,61332.79,61.33
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-16,Nganglam,61332.79,61.33
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-16,Wamrong,62670.49,62.67
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-16,Trashigang,63019.4,63.02
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-16,Trashiyangtse,63851.59,63.85
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-16,Mongar,64042.06,64.04
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-16,Gyelposing,64083.28,64.08
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-16,Kanglung,63137.21,63.14
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-16,Pemagatshel,62566,62.57
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-16,Lhuntse,64593.76,64.59
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-16,Jomotsangkha,60916.55,60.92
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-16,Autsho,64252.11,64.25
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-16,Doksum,63291.28,63.29
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-16,Bhangtar,61940.71,61.94
Eastern Region,HSD (in KL),Bharat Petroleum Corporation Limited,2021-04-16,Rangjung,63277.82,63.28
