Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-06-16,Phuentsholing,69826.26,69.83
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-06-16,Rinchending,69906.72,69.91
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-06-16,Pasakha,69960.36,69.96
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-06-16,Chimakothi,71516.67,71.52
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-06-16,Chubachu,71961.4,71.96
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-06-16,Paro Shaba,71977.22,71.98
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-06-16,Haa,72805.76,72.81
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-06-16,Wangdue Zero Point,72091.98,72.09
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-06-16,Beychu,72315.48,72.32
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-06-16,Samtse Checkpost,69372.63,69.37
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-06-16,Sipsoo,71005.52,71.01
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-06-16,Pagli,69432.2,69.43
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-06-16,Gedu,71111.74,71.11
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-06-16,Mitsina,72002.58,72
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-06-16,Khuruthang,72063.56,72.06
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-06-16,Gasa,73570.26,73.57
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-06-16,Dorokha,70765,70.76
Western Region,MS (in KL),Indian Oil Corporation Limited,2021-06-16,Langdru (Khasadrapchu),71809.42,71.81
