Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-10-16,Gelephu Town,52646.97,52.65
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-10-16,Sarpang,52737.82,52.74
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-10-16,Dagapela,54368.01,54.37
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-10-16,Tsirang,53892.02,53.89
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-10-16,Zhemgang,57007.94,57.01
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-10-16,Trongsa,55990.19,55.99
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-10-16,Bumthang,56439.64,56.44
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-10-16,Dagana,54867.52,54.87
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-10-16,Lhamoizingkha,56815.92,56.82
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-10-16,Dangdung,56109.59,56.11
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-10-16,Panbang,54199.5,54.2
Central Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-10-16,Tingtibi,54415.27,54.42
