Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-08-16,Phuentsholing,54058.73,54.06
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-08-16,Rinchending,54139.19,54.14
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-08-16,Pasakha,54192.83,54.19
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-08-16,Chimakothi,55378.11,55.38
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-08-16,Chubachu,55847.5,55.85
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-08-16,Paro Shaba,55832.68,55.83
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-08-16,Haa,56524.46,56.52
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-08-16,Wangdue Zero Point,56149.21,56.15
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-08-16,Beychu,56372.71,56.37
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-08-16,Samtse Checkpost,53960.07,53.96
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-08-16,Sipsoo,55196.52,55.2
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-08-16,Pagli,53918.98,53.92
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-08-16,Gedu,54966.45,54.97
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-08-16,Mitsina,56059.81,56.06
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-08-16,Khuruthang,56129.38,56.13
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-08-16,Gasa,57318.49,57.32
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-08-16,Dorokha,54819.99,54.82
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-08-16,Langdru (Khasadrapchu),55695.52,55.7
