Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-02-01,Gelephu Forest Checkpost,57730.13,57.73
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-02-01,Sarpang,58090.64,58.09
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-02-01,Dagapela,59489.39,59.49
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-02-01,Tsirang,59018.46,59.02
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-02-01,Zhemgang,59726.36,59.73
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-02-01,Trongsa,60690.78,60.69
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-02-01,Bumthang,61596.03,61.6
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-02-01,Dagana,59998.48,60
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-02-01,Lhamoizingkha,58738.39,58.74
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-02-01,Dangdung,61214.93,61.21
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-02-01,Panbang,59282.66,59.28
Central Region,MS (in KL),Indian Oil Corporation Limited,2021-02-01,Tingtibi,58933.45,58.93
