Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-02-16,Phuentsholing,60149.62,60.15
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-02-16,Rinchending,60230.08,60.23
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-02-16,Pasakha,60283.72,60.28
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-02-16,Chimakothi,61721.61,61.72
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-02-16,Chubachu,62174.21,62.17
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-02-16,Paro Shaba,62180.25,62.18
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-02-16,Haa,62965.14,62.97
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-02-16,Wangdue Zero Point,62359.41,62.36
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-02-16,Beychu,62582.91,62.58
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-02-16,Samtse Checkpost,60602.79,60.6
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-02-16,Sipsoo,61315.64,61.32
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-02-16,Pagli,60434.6,60.43
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-02-16,Gedu,61314.53,61.31
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-02-16,Mitsina,62270.01,62.27
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-02-16,Khuruthang,62333.73,62.33
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-02-16,Gasa,63739.07,63.74
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-02-16,Dorokha,61031.72,61.03
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-02-16,Langdru (Khasadrapchu),62022.23,62.02
