Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-08-01,Gelephu Forest Checkpost,52474.07,52.47
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-08-01,Sarpang,52800.47,52.8
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-08-01,Dagapela,54087.81,54.09
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-08-01,Tsirang,53597.56,53.6
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-08-01,Zhemgang,54283.51,54.28
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-08-01,Trongsa,55257.47,55.26
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-08-01,Bumthang,56061.1,56.06
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-08-01,Dagana,54560.4,54.56
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-08-01,Lhamoizingkha,53479.94,53.48
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-08-01,Dangdung,55874.42,55.87
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-08-01,Panbang,54026.6,54.03
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-08-01,Tingtibi,53632.78,53.63
