Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-02-16,Samdrup Jongkhar,59864.97,59.86
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-02-16,Nganglam,59864.97,59.86
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-02-16,Wamrong,61359.87,61.36
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-02-16,Trashigang,61578.47,61.58
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-02-16,Trashiyangtse,62532,62.53
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-02-16,Mongar,62673.75,62.67
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-02-16,Gyelposing,62617.52,62.62
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-02-16,Kanglung,61805.49,61.81
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-02-16,Pemagatshel,61215.99,61.22
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-02-16,Lhuntse,63184.18,63.18
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-02-16,Jomotsangkha,58572.76,58.57
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-02-16,Autsho,62820.13,62.82
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-02-16,Doksum,61867.15,61.87
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-02-16,Bhangtar,60472.89,60.47
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2021-02-16,Rangjung,61873.85,61.87
