Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2020-10-16,Samdrup Jongkhar Gate,48631,48.63
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2020-10-16,Nganglam Potonala,48675.92,48.68
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2020-10-16,Wamrong,49874.33,49.87
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2020-10-16,Trashigang,50301.47,50.3
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2020-10-16,Trashiyangtse,51060.8,51.06
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2020-10-16,Mongar,51280.53,51.28
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2020-10-16,Gyelposing,51380.26,51.38
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2020-10-16,Kanglung,50353.71,50.35
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2020-10-16,Pemagatshel,49793.49,49.79
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2020-10-16,Lhuntse,51856.99,51.86
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2020-10-16,Jomotsangkha,48631,48.63
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2020-10-16,Autsho,51528.8,51.53
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2020-10-16,Doksum,50563.27,50.56
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2020-10-16,Bhangtar,49238.92,49.24
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2020-10-16,Rangjung,50537.7,50.54
