Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-05-01,Gelephu Forest Checkpost,33653.81,33.65
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-05-01,Sarpang,33956.46,33.96
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-05-01,Dagapela,35166.24,35.17
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-05-01,Tsirang,34662.54,34.66
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-05-01,Zhemgang,35333.21,35.33
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-05-01,Trongsa,36313.81,36.31
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-05-01,Bumthang,37046.69,37.05
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-05-01,Dagana,35613.42,35.61
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-05-01,Lhamoizingkha,34658.02,34.66
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-05-01,Dangdung,36995.37,37
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-05-01,Panbang,35206.34,35.21
Central Region,HSD (in KL),Indian Oil Corporation Limited,2020-05-01,Tingtibi,34781.46,34.78
