Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-04-01,Samdrup Jongkhar,43478.35,43.48
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-04-01,Nganglam,43478.35,43.48
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-04-01,Wamrong,44803.21,44.8
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-04-01,Trashigang,45162.76,45.16
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-04-01,Trashiyangtse,45985.03,45.99
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-04-01,Mongar,46179.49,46.18
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-04-01,Gyelposing,46228.68,46.23
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-04-01,Kanglung,45271.64,45.27
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-04-01,Pemagatshel,44701.94,44.7
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-04-01,Lhuntse,46734.55,46.73
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-04-01,Jomotsangkha,44421.28,44.42
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-04-01,Autsho,46394.74,46.39
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-04-01,Doksum,45433.27,45.43
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-04-01,Bhangtar,44208.49,44.21
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-04-01,Rangjung,45418.16,45.42
