Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-01-16,Samdrup Jongkhar Gate,57355.4,57.36
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-01-16,Nganglam Potonala,57348.93,57.35
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-01-16,Wamrong,58824.26,58.82
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-01-16,Trashigang,59064.44,59.06
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-01-16,Trashiyangtse,59997.88,60
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-01-16,Mongar,60147.69,60.15
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-01-16,Gyelposing,60107.61,60.11
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-01-16,Kanglung,59273.37,59.27
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-01-16,Pemagatshel,58686.9,58.69
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-01-16,Lhuntse,60664.96,60.66
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-01-16,Jomotsangkha,57355.4,57.36
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-01-16,Autsho,60304.62,60.3
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-01-16,Doksum,59350.34,59.35
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-01-16,Bhangtar,57963.32,57.96
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2021-01-16,Rangjung,59353.7,59.35
