Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-03-01,Samdrup Jongkhar Gate,56005.09,56.01
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-03-01,Nganglam Potonala,56444.71,56.44
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-03-01,Wamrong,57459.94,57.46
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-03-01,Trashigang,57711.74,57.71
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-03-01,Trashiyangtse,58634.35,58.63
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-03-01,Mongar,58788.51,58.79
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-03-01,Gyelposing,58757.11,58.76
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-03-01,Kanglung,57910.93,57.91
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-03-01,Pemagatshel,57326.09,57.33
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-03-01,Lhuntse,59309.46,59.31
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-03-01,Jomotsangkha,56005.09,56.01
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-03-01,Autsho,58951.12,58.95
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-03-01,Doksum,57996.14,58
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-03-01,Bhangtar,56771.36,56.77
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-03-01,Rangjung,57997.7,58
