Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-05-16,Phuentsholing,47186.5,47.19
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-05-16,Rinchending,47266.96,47.27
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-05-16,Pasakha,47320.6,47.32
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-05-16,Chimakothi,48599.85,48.6
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-05-16,Chubachu,49063,49.06
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-05-16,Paro Shaba,49055.94,49.06
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-05-16,Haa,49782.35,49.78
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-05-16,Wangdue Zero Point,49321.36,49.32
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-05-16,Beychu,49544.86,49.54
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-05-16,Samtse Checkpost,47087.62,47.09
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-05-16,Sipsoo,48334.79,48.33
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-05-16,Pagli,47046.41,47.05
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-05-16,Gedu,48189.89,48.19
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-05-16,Mitsina,49231.96,49.23
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-05-16,Khuruthang,49299.36,49.3
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-05-16,Gasa,50568.9,50.57
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-05-16,Dorokha,47992.71,47.99
Western Region,MS (in KL),Indian Oil Corporation Limited,2020-05-16,Langdru (Khasadrapchu),48911.02,48.91
