Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Phuentsholing,62668.46,62.67
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Rinchending,62739.56,62.74
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Pasakha,62802.56,62.8
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Chimakothi,64271.27,64.27
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Lungtenzampa,64564.79,64.56
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Paro Town,64730.41,64.73
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Haa,65526.66,65.53
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Bajo Town,64892.81,64.89
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Beychu,65116.31,65.12
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Samtse Town,63226.76,63.23
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Sipsoo,63837.93,63.84
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Gomtu,63058.59,63.06
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Gedu,63864.75,63.86
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Lobesa,64785.96,64.79
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Khuruthang,64866.42,64.87
Western Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-01-15,Gasa,66298.14,66.3
