Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-06-01,Samdrup Jongkhar,45439.45,45.44
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-06-01,Nganglam,45439.45,45.44
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-06-01,Wamrong,46784.66,46.78
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-06-01,Trashigang,47127.34,47.13
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-06-01,Trashiyangtse,47965.32,47.97
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-06-01,Mongar,48153.47,48.15
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-06-01,Gyelposing,48190.04,48.19
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-06-01,Kanglung,47250.36,47.25
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-06-01,Pemagatshel,46678.29,46.68
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-06-01,Lhuntse,48703.2,48.7
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-06-01,Jomotsangkha,44096.63,44.1
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-06-01,Autsho,48360.48,48.36
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-06-01,Doksum,47400.03,47.4
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-06-01,Bhangtar,46002.01,46
Eastern Region,MS (in KL),Bharat Petroleum Corporation Limited,2020-06-01,Rangjung,47387.53,47.39
