Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2020-01-16,Samdrup Jongkhar Gate,59364.07,59.36
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2020-01-16,Nganglam Potonala,59802.62,59.8
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2020-01-16,Wamrong,60687.15,60.69
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2020-01-16,Trashigang,61048.18,61.05
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2020-01-16,Trashiyangtse,61869.08,61.87
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2020-01-16,Mongar,62064.08,62.06
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2020-01-16,Gyelposing,62114.37,62.11
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2020-01-16,Kanglung,61155.82,61.16
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2020-01-16,Pemagatshel,60586.32,60.59
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2020-01-16,Lhuntse,62619.62,62.62
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2020-01-16,Jomotsangkha,59364.07,59.36
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2020-01-16,Autsho,62280.05,62.28
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2020-01-16,Doksum,61318.5,61.32
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2020-01-16,Bhangtar,60093.72,60.09
Eastern Region,HSD (in KL),Indian Oil Corporation Limited,2020-01-16,Rangjung,61303.16,61.3
