Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-05-01,Samdrup Jongkhar Gate,39376.03,39.38
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-05-01,Nganglam Potonala,39815.64,39.82
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-05-01,Wamrong,40658.32,40.66
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-05-01,Trashigang,41053.16,41.05
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-05-01,Trashiyangtse,41842.57,41.84
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-05-01,Mongar,42050.22,42.05
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-05-01,Gyelposing,42125.8,42.13
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-05-01,Kanglung,41132.47,41.13
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-05-01,Pemagatshel,40567.71,40.57
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-05-01,Lhuntse,42616.46,42.62
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-05-01,Jomotsangkha,39376.03,39.38
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-05-01,Autsho,42282.71,42.28
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-05-01,Doksum,41319.12,41.32
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-05-01,Bhangtar,40094.34,40.09
Eastern Region,MS (in KL),Indian Oil Corporation Limited,2020-05-01,Rangjung,41298.55,41.3
