Region,Product,Company,Approved_Date,Station,RSP/KL,RSP/L
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-04-01,Phuentsholing,45001.39,45
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-04-01,Rinchending,45081.85,45.08
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-04-01,Pasakha,45135.49,45.14
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-04-01,Chimakothi,46241.4,46.24
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-04-01,Chubachu,46716.07,46.72
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-04-01,Paro Shaba,46694.7,46.69
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-04-01,Haa,47357.22,47.36
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-04-01,Wangdue Zero Point,47054.39,47.05
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-04-01,Beychu,47277.89,47.28
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-04-01,Samtse Checkpost,45072.69,45.07
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-04-01,Sipsoo,46130.3,46.13
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-04-01,Pagli,45026.13,45.03
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-04-01,Gedu,45828.3,45.83
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-04-01,Mitsina,46964.99,46.96
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-04-01,Khuruthang,47036.4,47.04
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-04-01,Gasa,48157.56,48.16
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-04-01,Dorokha,45724.69,45.72
Western Region,HSD (in KL),Indian Oil Corporation Limited,2020-04-01,Langdru (Khasadrapchu),46564.09,46.56
